@relation InitialSetByLHS

@attribute executorTerminationTimeoutMillis numeric
@attribute maxConnections numeric
@attribute maxKeepAliveRequests numeric
@attribute connectionTimeout numeric
@attribute acceptorThreadCount numeric
@attribute minSpareThreads numeric
@attribute asyncTimeout numeric
@attribute socketBuffer numeric
@attribute maxThreads numeric
@attribute acceptCount numeric
@attribute processorCache numeric
@attribute keepAliveTimeout numeric
@attribute performance numeric

@data
52583,17303,7662,99491,9.348792,8175,98415,76177,3211,3155,2140,196744,2675.6
53092,5746,10177,193714,15.876801,2204,163904,11312,8142,807,3877,10207,2820.6
54435,19978,17266,289414,18.341119,8006,182827,36414,10519,1029,6997,292084,2462.7
54696,18609,1094,220821,19.172724,3024,214199,53742,3054,4129,4316,116384,2094.7
55265,28103,8740,143670,22.367718,5183,156662,35603,16558,8149,2501,138853,2845.4
55921,17763,3241,116067,20.333429,7100,250687,32825,4794,1754,3826,142752,2473.4
56909,27317,4663,258068,12.087619,2959,11422,98460,16247,5278,704,1170,4601.1
57324,1140,4838,180143,14.722609,9398,265286,98855,10335,1689,4824,233881,2698.4
57773,17566,3358,172970,11.917683,1012,195296,44721,6744,9610,5289,103525,2811.5
58614,13301,1799,242047,12.495551,8989,216702,42878,10721,3189,8062,126154,2544.2
59156,21513,2130,90134,15.097413,6654,70262,45882,15038,1352,1819,222648,2720.9
59784,5514,14946,48729,8.644448,114,92114,97123,9928,8223,5903,65190,2597.4
60200,17838,16479,259022,16.859423,6410,27679,39017,17084,5677,8298,78040,2711.7
60967,26074,12419,218189,15.214571,1332,269966,53046,15855,6415,6612,117678,2701.5
61270,19384,10710,252578,21.088819,1654,120432,54087,13550,1107,3428,288249,2609.2
62205,8810,16154,108693,2.597062,6582,42608,42400,10285,2038,7079,214735,2149.8
62807,7469,19361,189342,23.658264,4905,75009,22389,16086,4421,2030,67245,2409.8
63136,20917,13061,130979,9.655831,2050,90592,12509,13765,144,4627,63718,2555.7
63654,180,14152,265009,13.218981,3971,8334,15854,3475,1485,4245,207398,4193.1
64581,20595,1,148503,14.307596,3797,126772,94236,2496,2042,4649,50392,2206.4
65375,22436,17046,91412,13.633444,1669,138007,93206,18770,4661,5263,112539,2514.9
65730,13384,3954,66699,1.159549,2494,59368,72544,2826,9173,9681,189071,2402.4
66481,28888,10111,293294,10.501021,3527,8897,25726,10717,7739,4502,9681,3135.8
67016,4012,132,238599,19.924665,5443,49724,78178,7351,9139,7802,275132,2750.6
67792,4655,3707,80394,16.675334,7603,29756,20233,9750,6149,5329,121198,2337.1
67863,17222,12857,57090,11.234168,9501,193930,18844,16756,1293,9903,32420,2427.6
68930,11733,7833,96880,23.935576,3566,44883,8366,17654,5900,1175,119743,2692.2
69102,3218,2674,49242,12.57415,3860,247244,30742,5523,1367,5082,258045,1212.2
69680,20760,14378,174575,18.131556,9206,188420,79279,11661,3725,2768,298380,2296.4
70760,3736,13942,118699,4.684856,2275,183589,77366,595,1788,1677,150208,2805.8
70920,20101,15490,95899,7.295735,4152,170425,11200,14048,4066,6930,276137,1783.7
71688,26948,16818,139867,22.166647,6225,102335,38142,750,5620,7733,119217,2802.9
72351,8519,11661,201664,13.100991,1432,142439,5555,2953,3968,2699,205135,2448.9
72838,12696,10039,280577,23.024145,6483,92544,37393,13294,9444,6266,248056,2444.5
73424,29419,9126,32574,7.932386,2143,96307,48784,5268,2434,8804,229011,2904.4
74177,21080,2285,130468,8.25156,1279,224260,70497,15935,5369,1121,294983,2874.6
74407,1456,19768,272826,4.332696,7410,261930,30657,7906,8183,161,222094,2099.5
75130,3900,5785,46263,20.303729,4350,202096,25230,12314,4393,1774,105379,1424.7
75873,18972,2685,276207,20.408945,8156,103267,17533,940,8438,6154,260337,2946.9
76628,15498,8908,183090,13.582844,144,85288,27709,10821,6964,5314,38253,2744.9
76869,8598,5830,246757,20.618716,4774,256277,20321,5500,1428,3810,201570,1928.7
77586,19744,2335,266316,2.150407,5775,233762,12897,3690,1414,3692,99727,2694.1
78140,14665,16290,40880,15.362494,6520,49207,44041,8662,427,2914,197388,2780.8
79165,25663,1909,39744,18.001396,7824,136132,17162,9843,9537,8451,76590,1962.6
79553,2132,12731,171313,16.36979,1574,67497,54953,255,5440,1831,260730,2717.2
80333,19449,16737,80738,5.039168,7997,228375,29028,15072,712,5925,62750,2584.4
80824,920,8300,240516,17.482316,3122,35916,21497,8425,1833,8361,128554,2134.2
81409,29353,12613,151240,12.227092,8644,280737,32084,6282,2946,3583,109178,2183.6
82172,10644,13174,9170,17.03896,6337,209769,65701,15817,8202,9600,256580,2216.6
82386,20218,7316,164140,5.342434,3200,115980,16539,17989,9629,3618,200672,2502.4
82906,13522,7153,73673,21.166825,2782,116938,59934,11376,3214,1254,290401,2872.7
83411,627,4564,5438,23.863482,8444,122020,9178,16211,3781,809,146534,2482.4
84480,4616,15955,133431,18.722081,2314,241001,96780,2755,3099,6387,117429,2582.9
84736,23808,228,281798,18.814447,2020,65055,89193,18422,8980,6330,5586,3726
85502,11914,9679,139297,14.039899,324,107759,16237,972,7144,8114,54278,2834.4
86004,11640,19725,113612,20.842119,6295,130894,36697,2083,6648,1070,187711,2452.7
86954,4755,4101,7482,2.000219,2891,207558,92526,6843,1846,9269,12954,2199.5
87291,316,10828,143065,1.649804,4922,292754,77561,18087,3607,8739,274068,4501.6
88198,16068,9333,199588,22.283607,5250,119309,93849,4396,5513,5743,93956,2713.5
88463,9546,7367,299841,21.551548,1854,204703,37595,14832,9820,7784,278247,2840.8
89313,3142,11785,165579,18.370962,9725,58974,14358,17862,523,4334,72150,2381.9
89577,10414,14264,59251,9.551141,3373,2199,83356,361,7532,5507,92611,2529.3
90271,7994,955,113250,12.992337,9133,293796,23736,4681,5757,9826,275423,2668
90976,12010,19872,291911,2.963937,8736,254637,6572,918,5882,5691,245403,2447.8
91366,14046,2217,299291,22.599616,3411,200558,93595,4634,837,3267,259084,2128.9
91908,19704,2501,215276,14.114964,8186,106726,43412,6250,4308,4918,179368,2809.3
92904,13343,15012,269837,11.313323,958,192245,33908,10941,6165,4342,180516,1862.1
93231,5942,13705,14236,6.338362,4960,13041,36985,8536,5462,1997,61952,2668
94105,4275,15197,104675,22.931307,829,247423,8022,12766,4333,5983,19137,2660.8
94313,11058,15700,76988,23.410635,618,237973,781,12872,1615,3492,158928,2698.7
94876,20543,19113,159896,10.990568,6010,217680,2887,13943,3003,7227,51292,2001.3
95411,16628,9791,50498,22.705736,1045,245987,1335,18546,7700,6898,219643,3270.8
96536,5448,14763,179098,4.638981,1983,151864,854,3723,8539,8279,75027,2262.2
97123,26257,5475,126249,10.573494,163,30693,54543,6323,346,451,236793,2669.4
97648,6660,18376,134990,4.889169,9741,197557,1137,18631,2918,8844,95049,2662.2
98301,1943,9166,4108,12.404384,7471,122780,71438,6374,1080,8353,202840,2559.9
98735,24091,16859,224209,21.748298,8358,230620,90114,4839,6006,8637,181548,2743.2
99324,5099,1617,115491,2.795145,7937,129614,94940,2291,1240,9785,116488,2723.7
99733,3397,397,97530,22.133033,7199,18581,69118,13505,9895,1206,4884,2089.3
100408,22975,11408,126778,18.071275,1450,33217,37745,3406,2184,1685,78612,1885.3
101258,4827,4464,145541,7.72643,1115,25343,63701,6626,9856,2921,160485,2705.7
101569,27084,12774,85636,7.813877,7058,20755,52601,6837,6714,1730,105974,1730
102252,13990,5680,176889,10.327005,4678,132705,78313,16165,6349,4418,213500,1923.3
103194,20072,15410,197517,17.279897,4710,131814,36248,17698,3702,5426,99406,2896.4
103568,8692,7248,110664,10.981756,2838,109004,95795,14735,2518,4811,261426,2148.4
103955,26689,9086,6488,2.684239,6397,291639,85044,2426,6730,8013,287498,2974.8
104975,28382,14661,26715,15.572378,3389,117882,34335,7217,5865,5063,110553,2597.5
105515,5167,16016,2345,18.271778,7373,34943,55501,6422,4288,4087,225983,2704.9
106019,6312,8105,75582,16.341449,1098,215104,68788,17494,9908,9670,107768,2888.9
106656,29779,10971,103890,12.678767,766,242492,84936,6123,6600,3357,263941,2461.1
106955,9765,4278,212929,5.626815,1629,172355,25550,14026,3480,1366,162837,2788.5
107981,8317,9964,192214,13.27866,1823,264412,64784,14923,6956,2884,202121,2738.5
108459,12195,15046,112266,7.477972,1936,165718,71568,15504,4551,1325,198418,2729.9
108923,23504,1702,222152,20.766849,9977,4681,93097,1857,2642,2628,68200,2800.7
109642,20263,4719,138529,6.543661,5218,298924,24575,5641,7030,2950,123823,2172.6
110116,12785,19009,85070,14.352321,724,18098,43667,2531,6096,3315,225183,3014.1
110582,1348,19682,284239,14.455467,4620,53736,77647,19487,2170,9557,128083,3099.6
111544,29642,6382,13046,21.229753,34,159348,7867,12630,2743,1437,102871,2000.5
111986,29569,3303,154275,1.227658,5489,110881,46149,471,936,7920,174030,3198.1
113109,4415,14562,214499,19.965038,7917,46173,86314,7473,1729,6759,279453,2397.8
113463,4377,12232,105863,5.97279,8221,248065,66512,4045,462,2661,66174,2605.3
114028,25864,15798,248770,19.524056,1466,56450,87841,3904,8361,6585,92345,2229.2
114967,26182,6960,51947,13.691729,2701,16772,50402,9229,6895,9422,137991,2654.5
115312,25932,11081,156280,6.021943,5680,94679,64596,5441,2080,2588,157785,1896.4
116066,10772,19469,94249,1.777632,2681,5412,15342,19938,5784,9563,232170,3035.4
116677,1736,18438,63040,9.176125,5794,260550,17321,1920,7045,7311,108387,2556.8
117182,22138,4541,50265,21.458673,8782,152759,15045,6510,3674,9300,94302,2677.3
118170,27587,5107,103767,14.555674,139,95358,21897,5136,4198,634,191363,2638.7
118626,7552,1819,188501,4.09578,8052,83978,44342,11327,6239,2352,169216,2619.6
119172,3949,8223,68496,11.70606,3705,26789,49385,18958,6542,1864,27609,2631.8
119683,18872,13658,198080,7.619968,5754,33666,35874,1351,2764,3656,232491,2689.5
120262,21155,4920,296446,21.033943,9356,285883,76930,2862,7969,3259,219374,2632.7
120806,8201,10340,138834,19.374173,8071,73836,64188,17425,9227,413,37725,2228.4
121733,10885,1141,267801,16.998292,7086,83440,84105,13739,7227,287,195243,2501.7
121888,14164,11626,513,16.452577,9930,12282,60729,7162,3175,6246,241817,2960.8
122902,16201,11232,88001,13.063561,904,225553,58706,14213,6464,4114,146055,2126
123531,2536,5327,265312,8.889955,1039,52731,11721,5728,5988,5010,80949,3001.1
124101,10976,6815,263723,19.260194,7947,187786,75451,4943,4161,3733,88000,2830.6
124578,17159,5205,211829,19.041036,7850,128606,82391,5962,8413,1308,206984,2384.3
125001,22371,13491,13649,23.47522,1861,252765,102096,7296,4518,2412,153845,2708.7
125518,11162,17681,162555,16.511384,5510,219502,33412,18853,4938,115,164886,1990.2
126253,17354,2544,19480,22.947181,4071,178283,98683,19447,7284,1143,154592,2857.8
127144,16593,332,17722,4.928822,3355,161677,45339,3255,9242,18,88789,2701.8
127778,24245,12931,254621,6.779169,5319,288759,30347,16848,3846,1403,106232,2399.7
128364,20859,6639,16905,10.83989,6842,167636,77922,5371,8496,9236,170991,2607.8
128623,24480,10474,26280,14.085214,4164,104653,80965,3498,2465,7580,24617,1638.2
129047,436,18751,176097,21.313355,1692,124486,26025,16155,909,2601,37035,3003.8
129796,4045,9951,260493,15.978793,7447,269017,97327,10781,7759,881,160183,2609.2
130705,15885,9807,249364,4.014282,6039,205003,51908,9977,186,2469,100217,2848.2
130892,23085,6585,213558,5.113705,4091,50365,63258,16911,2242,24,269271,2367
131592,9833,7106,99887,21.71566,8924,272398,53514,7706,4910,8524,10818,3082.3
132441,15620,4490,91847,9.315087,3957,205897,1858,8885,6391,1231,36073,2722.3
132726,8459,12557,133805,16.73211,4604,251207,97841,7111,5196,6791,271470,2919.6
133273,25845,4798,174999,13.339811,9301,31096,19560,8223,9643,62,140423,1520.8
134308,27628,6855,72776,5.721668,6832,268362,100001,4526,8457,8904,14476,2609.8
134539,2292,16195,70778,9.90103,9253,203326,10933,8119,18,4758,195611,1951.8
135142,18058,17971,185340,2.533161,5946,108382,47143,8471,9420,4977,12180,2999.6
135784,22499,17894,101658,21.143134,4490,243385,20847,142,3748,322,150903,2668.8
136445,16920,1855,268943,3.342171,4180,138810,89554,9292,6625,5551,85509,2739.4
136805,18269,12995,6757,1.132857,813,140401,74446,13677,9505,7423,179648,2686.6
137734,1649,4944,57766,8.702116,6707,63396,83223,9610,8621,569,296493,2148.9
138201,6773,9523,131669,20.947818,3168,211811,61832,15703,4642,1385,33766,2406.5
139082,6179,4158,81733,15.748426,5360,86149,80838,17184,4241,3190,23367,2196.3
139633,2479,15668,213916,12.933228,1751,64710,18468,15784,7353,305,176390,1950.9
140149,23539,17230,285569,13.027354,1972,6836,8654,18356,8646,8983,149980,2500.7
140408,8943,14055,137657,17.703042,7722,37295,56919,12583,4520,1495,264171,1203
141546,29502,10407,160330,13.882403,8388,110174,2132,16931,7872,195,237002,2440.6
141717,26040,16763,47498,18.567299,3928,267722,67192,18674,5007,4019,194694,2855.1
142267,20688,16371,150612,14.934896,6040,228919,2620,8025,5805,5419,282161,2553.7
142821,27361,15727,93730,12.630915,6206,196499,97598,9899,8328,1904,113428,1718.1
143840,20426,15999,29761,13.410684,9467,190374,12328,3176,2637,4427,241695,2940.7
144019,12355,11138,236329,13.826688,1189,271713,87629,6778,3303,2192,268765,2364
145019,29318,15099,253170,6.120508,4786,220890,24272,16028,8296,8771,178355,2285.5
145409,8386,18113,200969,10.722766,2224,287894,24815,12652,39,1188,177063,2945.4
146385,14775,15359,203309,5.659014,7383,173101,82859,3763,3579,3882,47646,2589
146759,15148,17345,227050,23.718343,5381,217264,23329,14090,1389,6567,191540,2672.3
147173,89,7683,235652,11.602945,8718,125686,91149,18264,7855,1781,125536,4130.5
147998,11293,10365,186119,7.248835,3287,178850,57411,17149,7373,9031,22047,2555.9
148579,24354,5557,23458,6.888493,4864,105417,72067,19188,557,7618,83430,1926.2
149357,28515,17449,243580,18.419302,8807,72145,15666,12556,1311,7683,43667,2842
149786,16980,12196,220078,5.767347,5986,41008,50351,13385,1892,6031,27521,2655.1
150361,9401,14619,237360,12.506361,8094,157999,3985,11447,2666,3229,70453,1507.8
150656,19510,14231,152433,19.304421,6991,19060,58034,1605,7519,5463,231230,2366.2
151202,22587,5418,293932,22.66236,1617,87225,100330,3864,1513,1655,41776,2934
151809,21450,16976,72431,6.653783,1703,136990,81205,7655,1236,4923,39559,2950.5
152997,13877,17656,188076,15.699068,6149,212777,52255,14869,3819,3942,278667,1883.5
153167,7642,9203,262681,2.444792,7135,165268,73896,14635,8038,87,186927,3110.7
154160,1151,4281,109861,14.971628,1370,234487,40907,6023,7454,2438,247549,2603
154558,2825,14317,27573,10.919942,8243,60883,56430,6236,1202,2792,130058,2499.8
155292,7150,18479,141524,16.311052,1491,276072,22845,18144,9467,1095,16436,2892.1
155569,28578,16892,267557,3.597434,7307,294878,63323,9579,4485,7371,227966,2222
156318,2242,17928,86864,22.076992,7596,207961,67037,15992,2290,9875,253676,2451.9
156747,2777,13632,36830,15.048973,4573,59904,38653,19823,3291,9468,254512,2824.4
157373,16126,17197,83884,1.604064,3327,179298,27928,771,7899,582,15457,2920.7
157826,6086,8659,183930,23.3788,6508,109281,39869,8984,4792,7947,288684,2646.2
158869,26791,2428,32222,8.744473,6574,117040,92614,19603,2308,8471,242603,1775.2
159584,10292,7337,264351,15.507475,6612,223817,63044,17202,6281,4696,271958,1954.4
159945,24714,1654,242808,22.015193,3307,298312,11472,1170,5714,375,167015,2768.5
160517,23896,3024,71810,6.209404,2501,25595,29646,19702,6300,8142,44613,2795.2
161228,20810,8689,101376,23.78148,5406,76681,73469,8189,8743,4228,143578,2671.1
162414,1915,450,98368,20.121944,4438,71091,29767,4458,8091,3517,149363,2083.6
163169,27137,19813,250489,6.584911,2434,48555,79016,18216,9067,6855,213642,2734
163289,25395,9427,191562,5.52797,9525,174848,49326,330,2809,4066,289688,3051.5
164282,22733,16108,280169,20.883511,4884,65707,10818,1716,3453,698,31412,2351.5
164401,21212,6150,189681,1.81372,8679,55315,43112,13895,6105,5034,182737,1806.9
165284,19854,17754,286107,6.397866,9090,190886,45605,12217,5223,8045,232956,2928.4
166114,5345,11698,182171,18.460496,5421,111850,71860,679,8935,5151,215193,2424.8
166729,29024,2376,276990,13.473468,650,147402,27645,5571,9383,1849,243920,2297.4
167336,24057,5157,288545,22.210699,7242,195886,73195,13868,5688,2269,282725,2807
168366,801,15140,3367,3.094162,4282,201227,56236,7379,4752,8759,249443,3259.6
168813,13471,10542,229809,4.078762,4391,191249,41684,7535,1818,9015,154952,2453.5
169246,3694,18619,25558,22.417107,3465,112830,91599,17949,6875,7444,186074,3017.9
170004,15250,13913,294424,11.429676,3594,91546,46376,7924,8050,2231,159042,2480.9
170770,10124,10631,162635,13.991473,9172,8127,70070,11757,3044,4295,163295,2549.4
171174,10004,17362,158051,14.858268,8483,284095,61009,1404,7277,1970,280964,2721.2
171624,7846,5844,88625,7.951897,977,63798,38476,18889,4045,6819,190436,2753.6
172597,19291,2776,270721,6.836736,448,166555,72901,3017,3517,4528,32222,2710.6
173319,29117,18835,100386,8.145081,5882,206633,66637,8577,3436,8926,205925,2864.9
173405,21894,3047,249812,7.321359,3,271141,42044,7842,6076,6295,171746,2059.1
174089,21037,5935,155974,6.437819,6950,218155,35809,8294,2401,7032,187965,2777.4
174681,26833,6079,136203,15.291661,2118,141637,88581,11963,7309,151,139551,2852.3
175710,24227,9628,236892,7.525434,9845,101172,7177,1001,3020,2964,73128,2551.3
176376,15997,601,116986,23.740938,6684,28237,3499,10102,9407,7466,131101,2519
176927,7234,7222,24150,1.91189,3009,133851,68929,8943,3635,4853,235050,2073.6
177502,26719,8830,185673,18.936137,4031,20219,32361,12118,1273,872,86988,3092.8
177722,26621,19313,166474,19.600324,8292,284659,73584,14276,4698,9456,124412,2608.3
178427,29712,3464,55362,12.886612,2167,121509,32624,2143,5571,853,239236,2448.7
179228,6289,11522,259907,11.748269,8529,260058,40181,4157,992,1885,147496,2683.5
179444,15946,11293,5326,7.368757,5355,201494,57716,15416,7647,6558,144526,2676
180425,11452,12325,251423,15.907324,3805,23668,61053,210,5768,7824,34789,3046.9
180712,17937,5595,82988,7.055016,4827,267659,92146,15249,4150,2247,208784,2354.3
181300,13679,8864,224698,20.694518,8300,265674,91412,19413,507,5854,141044,2397.6
